Price,Area,rooms,type,City_District,Date
46000,25.0,1,new,"Tashkent, Chilanzar district",Today at 12:10
43500,40.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 12:10
40000,36.0,1,new,"Tashkent, Yunusabad district",Today at 12:08
41500,33.0,1,new,"Tashkent, Chilanzar district",Today at 12:08
40500,30.0,1,new,"Tashkent, Chilanzar district",Today at 12:06
44000,42.0,1,new,"Tashkent, Uchtepinsky district",Today at 12:06
53000,42.0,1,new,"Tashkent, Chilanzar district",Today at 12:04
48000,38.0,1,new,"Tashkent, Yunusabad district",Today at 12:04
42500,38.0,1,new,"Tashkent, Chilanzar district",Today at 12:04
49500,33.0,1,new,"Tashkent, Chilanzar district",Today at 12:04
77500,50.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 12:02
39000,38.0,1,new,"Tashkent, Chilanzar district",Today at 12:02
68000,47.0,1,new,"Tashkent, Mirabad district",Today at 12:02
48000,32.0,1,new,"Tashkent, Chilanzar district",Today at 12:00
47000,43.0,1,new,"Tashkent, Yashnabad district",Today at 11:58
39500,38.0,1,new,"Tashkent, Sergeli district",Today at 11:58
46000,34.0,1,new,"Tashkent, Yakkasarai district",Today at 11:58
24000,18.0,1,new,"Tashkent, Yunusabad district",Today at 11:58
45000,28.0,1,new,"Tashkent, Yakkasarai district",Today at 11:54
43000,35.0,1,new,"Tashkent, Uchtepinsky district",Today at 11:54
36500,30.0,1,new,"Tashkent, Yunusabad district",Today at 11:52
86000,50.0,1,new,"Tashkent, Mirabad district",Today at 11:52
35000,40.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 11:52
60500,36.0,1,new,"Tashkent, Mirabad district",Today at 11:50
52500,50.0,1,new,"Tashkent, Chilanzar district",Today at 11:50
48500,45.0,1,new,"Tashkent, Chilanzar district",Today at 11:50
51000,34.0,1,new,"Tashkent, Yakkasarai district",Today at 11:46
50000,38.0,1,new,"Tashkent, Shaikhantahur district",Today at 11:46
82000,67.0,1,new,"Tashkent, Mirabad district",Today at 11:46
48000,33.0,1,new,"Tashkent, Chilanzar district",Today at 11:44
41000,42.0,1,new,"Tashkent, Almazar district",Today at 11:42
41500,38.0,1,new,"Tashkent, Yashnabad district",Today at 11:42
45500,42.0,1,new,"Tashkent, Yashnabad district",Today at 11:40
55900,30.0,1,new,"Tashkent, Chilanzar district",Today at 11:38
94000,54.0,1,new,"Tashkent, Mirabad district",Today at 11:38
47000,60.0,1,new,"Tashkent, Shaikhantahur district",Today at 11:36
43000,43.0,1,new,"Tashkent, Shaikhantahur district",Today at 11:36
48500,42.0,1,new,"Tashkent, Yunusabad district",Today at 11:36
45000,30.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 11:34
36000,28.0,1,new,"Tashkent, Yakkasarai district",Today at 11:34
56000,38.0,1,new,"Tashkent, Mirabad district",Today at 11:28
60500,38.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 11:27
46500,43.0,1,new,"Tashkent, Shaikhantahur district",Today at 11:26
37500,33.0,1,new,"Tashkent, Chilanzar district",Today at 11:26
47500,33.0,1,new,"Tashkent, Chilanzar district",Today at 11:24
45000,26.0,1,new,"Tashkent, Yashnabad district",Today at 11:22
46500,40.0,1,new,"Tashkent, Yakkasarai district",Today at 11:22
32000,27.0,1,new,"Tashkent, Yunusabad district",Today at 11:21
45000,42.0,1,new,"Tashkent, Sergeli district",Today at 11:20
48000,38.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 11:18
46000,36.0,1,new,"Tashkent, Chilanzar district",Today at 11:16
25500,18.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 11:16
24000,18.0,1,new,"Tashkent, Chilanzar district",Today at 11:16
51000,42.0,1,new,"Tashkent, Yashnabad district",Today at 11:14
25000,20.0,1,new,"Tashkent, Chilanzar district",Today at 11:14
52000,49.0,1,new,"Tashkent, Shaikhantahur district",Today at 11:14
53000,49.0,1,new,"Tashkent, Shaikhantahur district",Today at 11:14
52000,38.0,1,new,"Tashkent, Shaikhantahur district",Today at 11:12
49000,33.0,1,new,"Tashkent, Chilanzar district",Today at 11:12
57000,36.0,1,new,"Tashkent, Chilanzar district",Today at 11:11
37000,33.0,1,new,"Tashkent, Chilanzar district",Today at 11:10
45000,41.0,1,new,"Tashkent, Chilanzar district",Today at 11:10
42000,38.0,1,new,"Tashkent, Yunusabad district",Today at 11:10
46000,37.0,1,new,"Tashkent, Chilanzar district",Today at 11:08
49000,25.0,1,new,"Tashkent, Chilanzar district",Today at 11:08
77000,44.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 11:08
47000,42.0,1,new,"Tashkent, Yunusabad district",Today at 11:07
59000,30.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 11:04
44200,28.0,1,new,"Tashkent, Chilanzar district",Today at 11:04
28500,32.0,1,new,"Tashkent, Sergeli district",Today at 11:04
54000,38.0,1,new,"Tashkent, Shaikhantahur district",Today at 11:04
35500,31.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 11:03
54900,28.0,1,new,"Tashkent, Chilanzar district",Today at 11:02
38500,40.0,1,new,"Tashkent, Yashnabad district",Today at 11:00
29000,40.0,1,new,"Tashkent, Bektemir district",Today at 10:58
52000,33.0,1,new,"Tashkent, Chilanzar district",Today at 10:56
46000,47.0,1,new,"Tashkent, Sergeli district",Today at 10:56
53500,40.0,1,new,"Tashkent, Uchtepinsky district",Today at 10:56
41500,35.0,1,new,"Tashkent, Mirabad district",Today at 10:49
31500,44.78,1,new,"Tashkent, Yashnabad district",Today at 10:48
38500,34.0,1,new,"Tashkent, Chilanzar district",Today at 10:44
46500,43.16,1,new,"Tashkent, Yashnabad district",Today at 10:43
36200,32.0,1,new,"Tashkent, Yunusabad district",Today at 10:42
51000,40.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:42
24300,15.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:42
53500,44.0,1,new,"Tashkent, Chilanzar district",Today at 10:42
45000,44.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:40
58000,38.0,1,new,"Tashkent, Yashnabad district",Today at 10:38
27000,18.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:36
43000,45.0,1,new,"Tashkent, Chilanzar district",Today at 10:36
50870,43.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:36
56700,30.0,1,new,"Tashkent, Chilanzar district",Today at 10:34
40300,41.0,1,new,"Tashkent, Chilanzar district",Today at 10:32
43000,32.0,1,new,"Tashkent, Chilanzar district",Today at 10:32
48500,28.0,1,new,"Tashkent, Chilanzar district",Today at 10:32
66000,42.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:32
41000,35.0,1,new,"Tashkent, Chilanzar district",Today at 10:31
35500,33.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:30
29500,27.0,1,new,"Tashkent, Yunusabad district",Today at 10:30
52000,30.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:28
46500,45.0,1,new,"Tashkent, Yakkasarai district",Today at 10:28
31000,38.0,1,new,"Tashkent, Uchtepinsky district",Today at 10:26
46500,38.0,1,new,"Tashkent, Yunusabad district",Today at 10:25
40500,40.0,1,new,"Tashkent, Yashnabad district",Today at 10:22
38500,32.0,1,new,"Tashkent, Chilanzar district",Today at 10:19
42000,29.0,1,new,"Tashkent, Yunusabad district",Today at 10:18
66000,42.0,1,new,"Tashkent, Yunusabad district",Today at 10:18
68000,30.0,1,new,"Tashkent, Yakkasarai district",Today at 10:18
48500,40.0,1,new,"Tashkent, Chilanzar district",Today at 10:16
51000,38.0,1,new,"Tashkent, Shaikhantahur district",Today at 10:16
38300,30.0,1,new,"Tashkent, Chilanzar district",Today at 10:14
42500,34.0,1,new,"Tashkent, Yunusabad district",Today at 10:14
41500,45.0,1,new,"Tashkent, Sergeli district",Today at 10:14
47500,42.0,1,new,"Tashkent, Yunusabad district",Today at 10:14
57000,45.0,1,new,"Tashkent, Yunusabad district",Today at 10:13
34500,30.0,1,new,"Tashkent, Chilanzar district",Today at 10:12
47500,40.0,1,new,"Tashkent, Yunusabad district",Today at 10:12
40000,40.0,1,new,"Tashkent, Mirabad district",Today at 10:12
38000,33.0,1,new,"Tashkent, Chilanzar district",Today at 10:11
39700,40.0,1,new,"Tashkent, Yashnabad district",Today at 10:11
19000,18.0,1,new,"Tashkent, Yakkasarai district",Today at 10:11
43000,38.0,1,new,"Tashkent, Yunusabad district",Today at 10:10
59500,40.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:08
49700,33.0,1,new,"Tashkent, Chilanzar district",Today at 10:06
41000,38.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 10:06
19200,15.0,1,new,"Tashkent, Yashnabad district",Today at 10:06
19100,15.0,1,new,"Tashkent, Yashnabad district",Today at 10:06
46500,40.0,1,new,"Tashkent, Yunusabad district",Today at 10:00
44000,40.0,1,new,"Tashkent, Yunusabad district",Today at 09:58
27500,22.0,1,new,"Tashkent, Yashnabad district",Today at 09:55
42700,28.0,1,new,"Tashkent, Yakkasarai district",Today at 09:54
71500,45.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:53
78000,50.0,1,new,"Tashkent, Mirabad district",Today at 09:49
42300,33.0,1,new,"Tashkent, Chilanzar district",Today at 09:49
44200,30.0,1,new,"Tashkent, Chilanzar district",Today at 09:46
45000,35.0,1,new,"Tashkent, Chilanzar district",Today at 09:46
51500,30.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:46
60000,60.0,1,new,"Tashkent, Chilanzar district",Today at 09:45
76000,52.0,1,new,"Tashkent, Yakkasarai district",Today at 09:44
60000,50.0,1,new,"Tashkent, Yashnabad district",Today at 09:44
43500,37.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:44
48500,34.0,1,new,"Tashkent, Chilanzar district",Today at 09:44
34000,28.0,1,new,"Tashkent, Yunusabad district",Today at 09:42
50000,37.0,1,new,"Tashkent, Shaikhantahur district",Today at 09:42
50000,38.0,1,new,"Tashkent, Chilanzar district",Today at 09:40
32500,27.0,1,new,"Tashkent, Yunusabad district",Today at 09:40
75000,46.0,1,new,"Tashkent, Yunusabad district",Today at 09:38
50000,33.0,1,new,"Tashkent, Chilanzar district",Today at 09:38
37000,34.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:38
50500,36.0,1,new,"Tashkent, Chilanzar district",Today at 09:36
42000,36.5,1,new,"Tashkent, Yashnabad district",Today at 09:36
39000,42.0,1,new,"Tashkent, Yashnabad district",Today at 09:36
47500,38.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:34
45000,33.0,1,new,"Tashkent, Almazar district",Today at 09:34
24500,20.0,1,new,"Tashkent, Yashnabad district",Today at 09:34
26500,20.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:33
25900,22.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:31
46000,38.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:29
38000,42.0,1,new,"Tashkent, Sergeli district",Today at 09:28
68000,45.0,1,new,"Tashkent, Mirabad district",Today at 09:28
51000,38.0,1,new,"Tashkent, Yakkasarai district",Today at 09:26
29500,31.0,1,new,"Tashkent, Sergeli district",Today at 09:24
51000,30.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:24
45500,30.0,1,new,"Tashkent, Shaikhantahur district",Today at 09:24
52500,38.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:24
47000,42.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:23
49000,45.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:22
42000,29.0,1,new,"Tashkent, Yashnabad district",Today at 09:21
41000,40.0,1,new,"Tashkent, Almazar district",Today at 09:20
35000,30.0,1,new,"Tashkent, Yunusabad district",Today at 09:20
41800,33.0,1,new,"Tashkent, Chilanzar district",Today at 09:19
26000,18.0,1,new,"Tashkent, Yashnabad district",Today at 09:18
55000,44.0,1,new,"Tashkent, Chilanzar district",Today at 09:16
51800,37.0,1,new,"Tashkent, Yakkasarai district",Today at 09:16
55000,34.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:14
39500,33.0,1,new,"Tashkent, Chilanzar district",Today at 09:14
41000,35.0,1,new,"Tashkent, Yunusabad district",Today at 09:12
83000,50.0,1,new,"Tashkent, Mirabad district",Today at 09:12
85000,26.0,1,new,"Tashkent, Mirabad district",Today at 09:10
42000,31.0,1,new,"Tashkent, Chilanzar district",Today at 09:10
34500,28.0,1,new,"Tashkent, Yunusabad district",Today at 09:06
43999,30.0,1,new,"Tashkent, Chilanzar district",Today at 09:06
46500,42.0,1,new,"Tashkent, Almazar district",Today at 09:03
26000,18.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 09:02
18000,18.0,1,new,"Tashkent, Yashnabad district",Today at 08:59
43200,38.0,1,new,"Tashkent, Yunusabad district",Today at 08:58
50000,44.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:56
41000,48.0,1,new,"Tashkent, Sergeli district",Today at 08:56
63000,45.0,1,new,"Tashkent, Yunusabad district",Today at 08:56
20000,18.0,1,new,"Tashkent, Sergeli district",Today at 08:53
41400,38.0,1,new,"Tashkent, Sergeli district",Today at 08:51
47000,28.0,1,new,"Tashkent, Yakkasarai district",Today at 08:50
78000,48.0,1,new,"Tashkent, Mirabad district",Today at 08:49
67000,33.0,1,new,"Tashkent, Yunusabad district",Today at 08:48
41000,38.0,1,new,"Tashkent, Yakkasarai district",Today at 08:46
46500,33.0,1,new,"Tashkent, Chilanzar district",Today at 08:44
39000,38.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:43
68000,45.0,1,new,"Tashkent, Yakkasarai district",Today at 08:42
23500,25.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:42
54000,36.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:42
49000,30.0,1,new,"Tashkent, Chilanzar district",Today at 08:42
44000,37.0,1,new,"Tashkent, Chilanzar district",Today at 08:38
43500,38.0,1,new,"Tashkent, Yunusabad district",Today at 08:38
55000,28.0,1,new,"Tashkent, Chilanzar district",Today at 08:37
38000,35.0,1,new,"Tashkent, Yashnabad district",Today at 08:36
46000,39.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:36
41000,30.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:35
45500,29.0,1,new,"Tashkent, Chilanzar district",Today at 08:34
40000,38.0,1,new,"Tashkent, Sergeli district",Today at 08:34
40000,41.0,1,new,"Tashkent, Almazar district",Today at 08:34
38500,30.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:30
75000,47.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:24
45500,38.0,1,new,"Tashkent, Sergeli district",Today at 08:24
34100,33.0,1,new,"Tashkent, Chilanzar district",Today at 08:24
40800,42.0,1,new,"Tashkent, Yunusabad district",Today at 08:24
56500,33.0,1,new,"Tashkent, Chilanzar district",Today at 08:22
43000,28.0,1,new,"Tashkent, Chilanzar district",Today at 08:20
39000,34.0,1,new,"Tashkent, Chilanzar district",Today at 08:20
39499,30.0,1,new,"Tashkent, Chilanzar district",Today at 08:18
32500,27.0,1,new,"Tashkent, Chilanzar district",Today at 08:18
54000,39.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:18
45000,38.0,1,new,"Tashkent, Yashnabad district",Today at 08:17
38500,30.0,1,new,"Tashkent, Chilanzar district",Today at 08:16
52500,34.0,1,new,"Tashkent, Shaikhantahur district",Today at 08:14
44500,33.0,1,new,"Tashkent, Chilanzar district",Today at 08:12
46000,42.0,1,new,"Tashkent, Chilanzar district",Today at 08:08
42000,36.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:04
49530,39.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:02
51500,44.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 08:00
40000,40.0,1,new,"Tashkent, Yashnabad district",Today at 07:58
40500,34.0,1,new,"Tashkent, Chilanzar district",Today at 07:56
41500,36.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 07:56
57500,42.0,1,new,"Tashkent, Yunusabad district",Today at 07:55
48000,42.0,1,new,"Tashkent, Chilanzar district",Today at 07:54
27000,34.0,1,new,"Tashkent, Yashnabad district",Today at 07:54
38000,36.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 07:54
69500,36.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 07:53
50500,38.0,1,new,"Tashkent, Yunusabad district",Today at 07:52
40900,42.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 07:50
45999,30.0,1,new,"Tashkent, Chilanzar district",Today at 07:48
42000,51.0,1,new,"Tashkent, Shaikhantahur district",Today at 07:48
45000,34.0,1,new,"Tashkent, Uchtepinsky district",Today at 07:46
42999,28.0,1,new,"Tashkent, Chilanzar district",Today at 07:45
38000,28.0,1,new,"Tashkent, Yunusabad district",Today at 07:44
50000,38.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 07:44
71000,28.0,1,new,"Tashkent, Yakkasarai district",Today at 07:43
45999,34.0,1,new,"Tashkent, Chilanzar district",Today at 07:43
48500,35.0,1,new,"Tashkent, Chilanzar district",Today at 07:43
43000,28.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 07:43
154000,50.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 07:43
71500,47.0,1,new,"Tashkent, Chilanzar district",Today at 07:43
29500,34.0,1,new,"Tashkent, Bektemir district",Today at 07:41
45000,42.0,1,new,"Tashkent, Yunusabad district",Today at 07:41
39000,38.0,1,new,"Tashkent, Mirabad district",Today at 07:41
45000,44.7,1,new,"Tashkent, Yunusabad district",Today at 07:40
79000,62.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 07:38
22800,18.0,1,new,"Tashkent, Sergeli district",Today at 07:37
34000,30.0,1,new,"Tashkent, Yunusabad district",Today at 07:36
44000,38.0,1,new,"Tashkent, Uchtepinsky district",Today at 07:36
40500,38.0,1,new,"Tashkent, Yashnabad district",Today at 07:36
44990,35.0,1,new,"Tashkent, Almazar district",Today at 07:36
45000,35.0,1,new,"Tashkent, Yashnabad district",Today at 07:34
45000,38.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 07:34
44400,37.0,1,new,"Tashkent, Yakkasarai district",Today at 07:34
40000,40.0,1,new,"Tashkent, Sergeli district",Today at 07:34
60000,40.0,1,new,"Tashkent, Chilanzar district",Today at 07:30
37000,38.0,1,new,"Tashkent, Yashnabad district",Today at 07:28
Price,Area,rooms,type,City_District,Date
27000,24.0,1,new,"Tashkent, Uchtepinsky district",Today at 06:48
47000,40.0,1,new,"Tashkent, Yunusabad district",Today at 06:48
41000,44.0,1,new,"Tashkent, Yunusabad district",Today at 06:46
23000,18.6,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 06:45
46000,28.0,1,new,"Tashkent, Chilanzar district",Today at 06:44
48500,35.0,1,new,"Tashkent, Chilanzar district",Today at 06:44
60000,35.0,1,new,"Tashkent, Mirabad district",Today at 06:44
32000,32.0,1,new,"Tashkent, Yashnabad district",Today at 06:44
47500,27.0,1,new,"Tashkent, Chilanzar district",Today at 06:43
35000,44.0,1,new,"Tashkent, Mirzo-Ulugbek district",Today at 06:42
38000,43.0,1,new,"Tashkent, Sergeli district",Today at 06:42
36500,40.0,1,new,"Tashkent, Yashnabad district",Today at 06:42
51000,35.0,1,new,"Tashkent, Yakkasarai district",Today at 06:42
37500,42.0,1,new,"Tashkent, Yashnabad district",Today at 06:42
46500,42.0,1,new,"Tashkent, Yashnabad district",Today at 06:41
39500,28.0,1,new,"Tashkent, Chilanzar district",Today at 06:41
41500,38.0,1,new,"Tashkent, Chilanzar district",Today at 06:40
42500,38.0,1,new,"Tashkent, Yunusabad district",Today at 06:40
27500,20.0,1,new,"Tashkent, Yakkasarai district",Today at 06:39
55577,42.0,1,new,"Tashkent, Chilanzar district",Today at 06:38
52000,40.0,1,new,"Tashkent, Yakkasarai district",Today at 06:38
51000,33.0,1,new,"Tashkent, Yakkasarai district",Today at 06:38
46000,30.0,1,new,"Tashkent, Chilanzar district",Today at 06:38
48000,38.0,1,new,"Tashkent, Yunusabad district",Today at 06:37
28500,32.0,1,new,"Tashkent, Sergeli district",Today at 06:36
51000,28.0,1,new,"Tashkent, Chilanzar district",Today at 06:36
43000,33.0,1,new,"Tashkent, Chilanzar district",Today at 06:36
